AirportCode,AirportName,Average_0_15_PassengerCount,Average_121_PassengerCount,Average_16_30_PassengerCount,Average_31_45_PassengerCount,Average_46_60_PassengerCount,Average_61_90_PassengerCount,Average_91_120_PassengerCount,AverageWait,BoothsUsed,ExcludedPassengerCount,FlightCount,FlightDate,GlobalEntryPassengerCount,HourRange,LastUpdated,MaxWait,NonUsaPassengerAverageWait,NonUsaPassengerCount,NonUsaPassengerMaxWait,SiteId,TerminalName,TotalPassengerCount,UsaPassengerAverageWait,UsaPassengerCount,UsaPassengerMaxWait
LAX,Los Angeles International Airport,195,0,225,499,293,371,60,46,34,46,7,2025-04-10,107,1000 - 1100,2025-04-18 00:00:00,111,54,1072,111,A273,Tom Bradley International Terminal,1689,31,617,86
LAX,Los Angeles International Airport,116,0,52,173,208,370,72,54,31,29,5,2025-04-10,86,1100 - 1200,2025-04-18 00:00:00,111,67,594,111,A273,Tom Bradley International Terminal,1020,37,426,99
LAX,Los Angeles International Airport,304,0,163,140,398,916,53,52,38,62,10,2025-04-10,263,1200 - 1300,2025-04-18 00:00:00,115,60,1156,115,A273,Tom Bradley International Terminal,2036,43,880,98
LAX,Los Angeles International Airport,285,0,262,355,435,990,325,58,51,81,11,2025-04-10,257,1300 - 1400,2025-04-18 00:00:00,112,72,1732,112,A273,Tom Bradley International Terminal,2733,33,1001,99
LAX,Los Angeles International Airport,292,0,297,186,348,605,0,44,49,53,6,2025-04-10,135,1400 - 1500,2025-04-18 00:00:00,84,55,1231,84,A273,Tom Bradley International Terminal,1781,22,550,77
LAX,Los Angeles International Airport,293,0,526,241,268,579,51,43,46,71,7,2025-04-10,181,1500 - 1600,2025-04-18 00:00:00,102,55,1327,102,A273,Tom Bradley International Terminal,2029,21,702,60
LAX,Los Angeles International Airport,383,11,634,623,315,279,813,54,46,94,13,2025-04-10,254,1600 - 1700,2025-04-18 00:00:00,128,74,1819,128,A273,Tom Bradley International Terminal,3152,27,1333,116
LAX,Los Angeles International Airport,258,0,257,596,98,213,332,48,41,51,7,2025-04-10,212,1700 - 1800,2025-04-18 00:00:00,112,66,954,112,A273,Tom Bradley International Terminal,1805,28,851,99
LAX,Los Angeles International Airport,225,0,187,141,407,312,0,43,38,53,6,2025-04-10,164,1800 - 1900,2025-04-18 00:00:00,89,54,640,89,A273,Tom Bradley International Terminal,1325,33,685,84
LAX,Los Angeles International Airport,302,0,166,207,134,10,0,26,30,22,5,2025-04-10,158,1900 - 2000,2025-04-18 00:00:00,66,36,220,66,A273,Tom Bradley International Terminal,841,22,621,53
LAX,Los Angeles International Airport,482,0,560,246,355,236,75,35,34,58,8,2025-04-10,121,2000 - 2100,2025-04-18 00:00:00,116,45,1161,116,A273,Tom Bradley International Terminal,2012,21,851,94
LAX,Los Angeles International Airport,475,0,326,126,97,310,346,47,23,51,9,2025-04-10,160,2100 - 2200,2025-04-18 00:00:00,113,75,870,113,A273,Tom Bradley International Terminal,1731,19,861,104
LAX,Los Angeles International Airport,90,0,142,33,107,235,0,46,19,20,4,2025-04-10,33,2200 - 2300,2025-04-18 00:00:00,88,58,409,88,A273,Tom Bradley International Terminal,627,24,218,88
LAX,Los Angeles International Airport,129,0,284,139,270,167,0,38,21,24,6,2025-04-10,68,2300 - 0000,2025-04-18 00:00:00,73,51,574,73,A273,Tom Bradley International Terminal,1013,22,439,68
LAX,Los Angeles International Airport,21,0,0,0,0,0,0,4,1,1,1,2025-04-11,0,1700 - 1800,2025-04-19 00:00:00,8,0,0,0,A27F,Atlantic Aviation GAF,22,4,22,8
LAX,Los Angeles International Airport,153,0,94,0,0,0,0,12,7,2,1,2025-04-11,56,1000 - 1100,2025-04-19 00:00:00,24,13,64,24,A278,Satellite 7,249,12,185,24
LAX,Los Angeles International Airport,163,0,8,0,0,0,0,7,7,2,1,2025-04-11,13,1100 - 1200,2025-04-19 00:00:00,16,8,37,16,A278,Satellite 7,173,7,136,16
LAX,Los Angeles International Airport,411,0,164,0,0,0,0,12,7,14,3,2025-04-11,98,1200 - 1300,2025-04-19 00:00:00,27,14,92,27,A278,Satellite 7,589,11,497,26
LAX,Los Angeles International Airport,141,0,152,0,0,0,0,15,6,4,2,2025-04-11,41,1300 - 1400,2025-04-19 00:00:00,27,17,46,27,A278,Satellite 7,297,15,251,27
LAX,Los Angeles International Airport,297,0,0,0,0,0,0,5,7,4,2,2025-04-11,71,1500 - 1600,2025-04-19 00:00:00,15,7,45,14,A278,Satellite 7,301,5,256,15
LAX,Los Angeles International Airport,334,0,71,8,0,0,0,11,7,16,3,2025-04-11,86,1600 - 1700,2025-04-19 00:00:00,32,16,127,32,A278,Satellite 7,429,9,302,32
LAX,Los Angeles International Airport,325,0,349,24,0,0,0,16,8,17,5,2025-04-11,126,1700 - 1800,2025-04-19 00:00:00,38,20,164,38,A278,Satellite 7,715,14,551,38
LAX,Los Angeles International Airport,64,0,6,0,0,0,0,7,5,2,1,2025-04-11,13,1800 - 1900,2025-04-19 00:00:00,18,7,15,17,A278,Satellite 7,72,7,57,18
LAX,Los Angeles International Airport,114,0,52,0,0,0,0,12,8,6,1,2025-04-11,18,1900 - 2000,2025-04-19 00:00:00,19,11,47,19,A278,Satellite 7,172,13,125,19
LAX,Los Angeles International Airport,486,0,312,159,15,0,0,17,26,33,4,2025-04-11,159,0500 - 0600,2025-04-19 00:00:00,49,25,494,49,A273,Tom Bradley International Terminal,1005,10,511,45
LAX,Los Angeles International Airport,323,0,348,265,35,30,4,24,28,32,6,2025-04-11,102,0600 - 0700,2025-04-19 00:00:00,97,30,724,97,A273,Tom Bradley International Terminal,1037,9,313,39
LAX,Los Angeles International Airport,392,0,226,135,238,267,0,35,28,54,6,2025-04-11,127,0700 - 0800,2025-04-19 00:00:00,89,47,900,89,A273,Tom Bradley International Terminal,1312,9,412,76
LAX,Los Angeles International Airport,163,0,393,226,179,168,0,35,25,33,5,2025-04-11,82,0800 - 0900,2025-04-19 00:00:00,78,48,558,78,A273,Tom Bradley International Terminal,1162,24,604,71
LAX,Los Angeles International Airport,131,0,224,95,12,0,0,22,26,12,3,2025-04-11,13,0900 - 1000,2025-04-19 00:00:00,55,23,367,55,A273,Tom Bradley International Terminal,474,17,107,46
LAX,Los Angeles International Airport,420,0,375,170,238,256,2,33,33,43,5,2025-04-11,137,1000 - 1100,2025-04-19 00:00:00,95,43,988,95,A273,Tom Bradley International Terminal,1504,15,516,72
LAX,Los Angeles International Airport,265,0,427,183,119,606,32,44,30,49,9,2025-04-11,172,1100 - 1200,2025-04-19 00:00:00,98,61,996,98,A273,Tom Bradley International Terminal,1681,21,685,97
LAX,Los Angeles International Airport,146,1,231,245,95,449,59,48,40,36,6,2025-04-11,87,1200 - 1300,2025-04-19 00:00:00,121,63,774,121,A273,Tom Bradley International Terminal,1262,26,488,82
LAX,Los Angeles International Airport,451,0,545,443,287,853,168,46,47,91,12,2025-04-11,355,1300 - 1400,2025-04-19 00:00:00,105,63,1667,105,A273,Tom Bradley International Terminal,2838,23,1171,88
LAX,Los Angeles International Airport,218,0,219,342,214,763,74,52,50,61,7,2025-04-11,187,1400 - 1500,2025-04-19 00:00:00,96,66,1173,96,A273,Tom Bradley International Terminal,1891,30,718,86
LAX,Los Angeles International Airport,509,0,541,220,104,4,0,21,43,48,5,2025-04-11,242,1500 - 1600,2025-04-19 00:00:00,68,30,594,68,A273,Tom Bradley International Terminal,1426,15,832,60
LAX,Los Angeles International Airport,651,0,725,621,460,323,0,33,45,83,11,2025-04-11,272,1600 - 1700,2025-04-19 00:00:00,81,41,1826,81,A273,Tom Bradley International Terminal,2863,18,1037,77
LAX,Los Angeles International Airport,402,0,541,312,197,355,0,34,43,60,8,2025-04-11,177,1700 - 1800,2025-04-19 00:00:00,86,52,849,86,A273,Tom Bradley International Terminal,1867,20,1018,63
LAX,Los Angeles International Airport,577,0,561,323,278,271,1,31,33,60,8,2025-04-11,289,1800 - 1900,2025-04-19 00:00:00,91,44,1050,91,A273,Tom Bradley International Terminal,2071,19,1021,88
LAX,Los Angeles International Airport,189,0,316,142,130,49,0,29,32,26,4,2025-04-11,90,1900 - 2000,2025-04-19 00:00:00,72,40,367,72,A273,Tom Bradley International Terminal,852,21,485,52
LAX,Los Angeles International Airport,423,0,553,324,219,122,0,29,38,52,7,2025-04-11,178,2000 - 2100,2025-04-19 00:00:00,81,40,876,81,A273,Tom Bradley International Terminal,1693,18,817,77
LAX,Los Angeles International Airport,682,0,577,80,147,383,0,30,29,54,9,2025-04-11,264,2100 - 2200,2025-04-19 00:00:00,89,54,720,89,A273,Tom Bradley International Terminal,1923,16,1203,80
LAX,Los Angeles International Airport,180,0,307,154,390,454,0,44,24,37,8,2025-04-11,62,2200 - 2300,2025-04-19 00:00:00,75,50,1196,75,A273,Tom Bradley International Terminal,1522,22,326,68
LAX,Los Angeles International Airport,86,0,223,58,253,36,0,36,21,21,4,2025-04-11,49,2300 - 0000,2025-04-19 00:00:00,66,48,371,66,A273,Tom Bradley International Terminal,677,21,306,52
LAX,Los Angeles International Airport,6,0,0,0,0,0,0,1,1,1,1,2025-04-12,0,1000 - 1100,2025-04-20 00:00:00,3,1,7,3,A27F,Atlantic Aviation GAF,7,0,0,0
LAX,Los Angeles International Airport,12,0,0,0,0,0,0,8,2,1,1,2025-04-12,0,1200 - 1300,2025-04-20 00:00:00,15,8,13,15,A27F,Atlantic Aviation GAF,13,0,0,0
LAX,Los Angeles International Airport,15,0,0,0,0,0,0,3,1,2,1,2025-04-12,0,1900 - 2000,2025-04-20 00:00:00,6,0,0,0,A27F,Atlantic Aviation GAF,17,3,17,6
LAX,Los Angeles International Airport,227,0,186,0,0,0,0,14,8,9,2,2025-04-12,70,1000 - 1100,2025-04-20 00:00:00,29,16,59,29,A278,Satellite 7,422,14,363,29
LAX,Los Angeles International Airport,133,0,24,0,0,0,0,9,7,5,1,2025-04-12,15,1100 - 1200,2025-04-20 00:00:00,19,9,66,19,A278,Satellite 7,162,9,96,18
LAX,Los Angeles International Airport,423,0,168,0,0,0,0,12,9,16,3,2025-04-12,128,1200 - 1300,2025-04-20 00:00:00,28,14,56,25,A278,Satellite 7,607,12,551,28
LAX,Los Angeles International Airport,234,0,80,0,0,0,0,11,9,7,2,2025-04-12,51,1300 - 1400,2025-04-20 00:00:00,22,12,28,20,A278,Satellite 7,321,11,293,22
LAX,Los Angeles International Airport,139,0,1,0,0,0,0,6,9,7,1,2025-04-12,32,1400 - 1500,2025-04-20 00:00:00,18,5,7,11,A278,Satellite 7,147,6,140,18
LAX,Los Angeles International Airport,202,0,7,0,0,0,0,7,10,6,1,2025-04-12,52,1500 - 1600,2025-04-20 00:00:00,17,10,69,17,A278,Satellite 7,215,5,146,16
LAX,Los Angeles International Airport,594,0,104,16,0,0,0,11,11,16,5,2025-04-12,147,1600 - 1700,2025-04-20 00:00:00,43,17,104,43,A278,Satellite 7,730,10,626,27
LAX,Los Angeles International Airport,573,0,319,106,9,0,0,15,9,28,7,2025-04-12,146,1700 - 1800,2025-04-20 00:00:00,51,23,217,51,A278,Satellite 7,1035,13,818,44
LAX,Los Angeles International Airport,57,0,67,0,0,0,0,15,8,3,1,2025-04-12,29,1800 - 1900,2025-04-20 00:00:00,26,15,10,19,A278,Satellite 7,127,15,117,26
LAX,Los Angeles International Airport,98,0,62,0,0,0,0,13,7,4,1,2025-04-12,16,1900 - 2000,2025-04-20 00:00:00,23,15,50,23,A278,Satellite 7,164,12,114,23
LAX,Los Angeles International Airport,439,0,506,289,20,0,0,21,25,43,5,2025-04-12,278,0500 - 0600,2025-04-20 00:00:00,53,26,473,53,A273,Tom Bradley International Terminal,1297,18,824,48
LAX,Los Angeles International Airport,400,0,470,165,0,0,0,19,26,28,5,2025-04-12,76,0600 - 0700,2025-04-20 00:00:00,45,22,787,45,A273,Tom Bradley International Terminal,1063,11,276,30
LAX,Los Angeles International Airport,322,0,182,0,0,0,0,12,22,15,3,2025-04-12,68,0700 - 0800,2025-04-20 00:00:00,29,15,241,29,A273,Tom Bradley International Terminal,519,10,278,29
LAX,Los Angeles International Airport,417,0,555,247,32,0,0,20,27,38,6,2025-04-12,150,0800 - 0900,2025-04-20 00:00:00,53,27,593,53,A273,Tom Bradley International Terminal,1289,15,696,49
LAX,Los Angeles International Airport,314,0,537,298,177,273,40,35,28,54,5,2025-04-12,132,0900 - 1000,2025-04-20 00:00:00,110,46,1042,110,A273,Tom Bradley International Terminal,1693,19,651,85
LAX,Los Angeles International Airport,295,0,320,212,79,429,35,41,29,43,7,2025-04-12,121,1000 - 1100,2025-04-20 00:00:00,99,54,901,99,A273,Tom Bradley International Terminal,1413,19,512,77
LAX,Los Angeles International Airport,190,0,362,54,101,192,0,33,30,25,4,2025-04-12,131,1100 - 1200,2025-04-20 00:00:00,76,53,402,76,A273,Tom Bradley International Terminal,924,18,522,66
LAX,Los Angeles International Airport,531,0,595,549,381,327,0,33,32,77,11,2025-04-12,350,1200 - 1300,2025-04-20 00:00:00,85,47,1206,85,A273,Tom Bradley International Terminal,2460,20,1254,80
LAX,Los Angeles International Airport,593,0,566,600,474,1027,125,45,44,97,13,2025-04-12,395,1300 - 1400,2025-04-20 00:00:00,104,63,1892,104,A273,Tom Bradley International Terminal,3482,24,1590,95
LAX,Los Angeles International Airport,230,0,371,321,329,417,0,41,46,48,7,2025-04-12,144,1400 - 1500,2025-04-20 00:00:00,90,50,1136,90,A273,Tom Bradley International Terminal,1716,22,580,72
LAX,Los Angeles International Airport,454,0,551,516,198,0,0,26,44,58,5,2025-04-12,177,1500 - 1600,2025-04-20 00:00:00,60,35,989,60,A273,Tom Bradley International Terminal,1777,15,788,47
LAX,Los Angeles International Airport,788,0,930,584,321,26,0,25,46,83,11,2025-04-12,309,1600 - 1700,2025-04-20 00:00:00,65,34,1408,65,A273,Tom Bradley International Terminal,2732,17,1324,63
LAX,Los Angeles International Airport,561,0,573,403,95,0,0,22,43,45,6,2025-04-12,181,1700 - 1800,2025-04-20 00:00:00,52,30,949,52,A273,Tom Bradley International Terminal,1677,13,728,44
LAX,Los Angeles International Airport,921,0,745,169,126,43,0,19,38,59,9,2025-04-12,283,1800 - 1900,2025-04-20 00:00:00,66,26,813,66,A273,Tom Bradley International Terminal,2063,15,1250,59
LAX,Los Angeles International Airport,530,0,411,73,0,0,0,16,34,23,4,2025-04-12,74,1900 - 2000,2025-04-20 00:00:00,40,19,568,40,A273,Tom Bradley International Terminal,1037,12,469,30
LAX,Los Angeles International Airport,909,0,822,142,0,0,0,16,31,55,9,2025-04-12,251,2000 - 2100,2025-04-20 00:00:00,42,20,564,42,A273,Tom Bradley International Terminal,1928,14,1364,37
LAX,Los Angeles International Airport,1038,0,753,141,45,17,0,17,31,64,10,2025-04-12,322,2100 - 2200,2025-04-20 00:00:00,66,26,589,66,A273,Tom Bradley International Terminal,2058,13,1469,59
LAX,Los Angeles International Airport,299,0,418,234,311,18,0,30,22,39,7,2025-04-12,112,2200 - 2300,2025-04-20 00:00:00,68,39,764,68,A273,Tom Bradley International Terminal,1319,18,555,64
LAX,Los Angeles International Airport,219,0,202,152,57,0,0,24,17,11,4,2025-04-12,32,2300 - 0000,2025-04-20 00:00:00,60,35,287,60,A273,Tom Bradley International Terminal,641,15,354,57
LAX,Los Angeles International Airport,6,0,1,0,0,0,0,4,2,2,1,2025-04-13,0,1300 - 1400,2025-04-21 00:00:00,25,0,0,0,A27F,Atlantic Aviation GAF,9,4,9,25
LAX,Los Angeles International Airport,19,0,0,0,0,0,0,2,1,2,1,2025-04-13,0,1700 - 1800,2025-04-21 00:00:00,6,0,1,0,A27F,Atlantic Aviation GAF,21,2,20,6
LAX,Los Angeles International Airport,145,0,6,0,0,0,0,7,7,4,1,2025-04-13,11,1000 - 1100,2025-04-21 00:00:00,17,7,26,17,A278,Satellite 7,155,7,129,16
LAX,Los Angeles International Airport,140,0,12,0,0,0,0,9,6,4,1,2025-04-13,21,1100 - 1200,2025-04-21 00:00:00,18,9,44,16,A278,Satellite 7,156,9,112,18
LAX,Los Angeles International Airport,290,0,90,0,0,0,0,11,7,9,2,2025-04-13,70,1200 - 1300,2025-04-21 00:00:00,27,15,65,27,A278,Satellite 7,389,10,324,27
LAX,Los Angeles International Airport,409,0,190,16,0,0,0,13,8,19,3,2025-04-13,129,1300 - 1400,2025-04-21 00:00:00,37,17,75,37,A278,Satellite 7,634,13,559,36
LAX,Los Angeles International Airport,277,0,43,0,0,0,0,9,7,8,2,2025-04-13,76,1400 - 1500,2025-04-21 00:00:00,21,13,22,21,A278,Satellite 7,328,8,306,20
LAX,Los Angeles International Airport,238,0,56,0,0,0,0,10,9,6,2,2025-04-13,66,1500 - 1600,2025-04-21 00:00:00,18,11,14,17,A278,Satellite 7,300,10,286,18
LAX,Los Angeles International Airport,144,0,75,0,0,0,0,14,8,2,1,2025-04-13,34,1600 - 1700,2025-04-21 00:00:00,29,18,106,29,A278,Satellite 7,221,10,115,29
LAX,Los Angeles International Airport,513,0,234,50,5,0,0,14,9,25,5,2025-04-13,156,1700 - 1800,2025-04-21 00:00:00,54,21,214,54,A278,Satellite 7,827,12,613,33
LAX,Los Angeles International Airport,246,0,132,15,0,0,0,14,9,10,3,2025-04-13,57,1800 - 1900,2025-04-21 00:00:00,39,23,62,39,A278,Satellite 7,403,12,341,31
LAX,Los Angeles International Airport,477,0,282,144,50,0,0,18,26,29,4,2025-04-13,159,0500 - 0600,2025-04-21 00:00:00,58,27,458,58,A273,Tom Bradley International Terminal,982,11,524,47
LAX,Los Angeles International Airport,489,0,446,181,37,0,0,19,26,34,6,2025-04-13,152,0600 - 0700,2025-04-21 00:00:00,51,28,494,51,A273,Tom Bradley International Terminal,1187,13,693,45
LAX,Los Angeles International Airport,307,0,378,254,135,102,0,29,24,35,5,2025-04-13,128,0700 - 0800,2025-04-21 00:00:00,83,40,656,83,A273,Tom Bradley International Terminal,1211,18,555,73
LAX,Los Angeles International Airport,121,0,361,123,7,0,0,22,22,17,4,2025-04-13,65,0800 - 0900,2025-04-21 00:00:00,47,27,342,47,A273,Tom Bradley International Terminal,629,16,287,46
LAX,Los Angeles International Airport,249,0,379,261,233,187,0,34,27,41,5,2025-04-13,140,0900 - 1000,2025-04-21 00:00:00,84,46,691,84,A273,Tom Bradley International Terminal,1350,22,659,80
LAX,Los Angeles International Airport,325,0,539,82,124,300,2,34,31,38,5,2025-04-13,195,1000 - 1100,2025-04-21 00:00:00,91,50,671,91,A273,Tom Bradley International Terminal,1410,20,739,86
LAX,Los Angeles International Airport,452,0,647,412,247,419,0,34,38,69,10,2025-04-13,300,1100 - 1200,2025-04-21 00:00:00,88,53,978,88,A273,Tom Bradley International Terminal,2246,21,1268,76
LAX,Los Angeles International Airport,633,10,574,191,144,478,251,41,37,73,11,2025-04-13,352,1200 - 1300,2025-04-21 00:00:00,125,71,1037,124,A273,Tom Bradley International Terminal,2354,19,1317,125
LAX,Los Angeles International Airport,534,0,940,444,236,412,475,43,53,93,11,2025-04-13,389,1300 - 1400,2025-04-21 00:00:00,116,63,1679,116,A273,Tom Bradley International Terminal,3134,22,1455,103
LAX,Los Angeles International Airport,325,0,459,183,205,115,0,30,46,53,6,2025-04-13,190,1400 - 1500,2025-04-21 00:00:00,80,47,489,80,A273,Tom Bradley International Terminal,1340,20,851,63
LAX,Los Angeles International Airport,799,0,853,439,104,0,0,21,51,68,7,2025-04-13,356,1500 - 1600,2025-04-21 00:00:00,58,28,1005,58,A273,Tom Bradley International Terminal,2263,16,1258,47
LAX,Los Angeles International Airport,628,0,1158,770,280,119,0,28,51,97,12,2025-04-13,363,1600 - 1700,2025-04-21 00:00:00,80,37,1522,80,A273,Tom Bradley International Terminal,3052,19,1530,55
LAX,Los Angeles International Airport,679,0,832,322,135,37,0,23,42,59,8,2025-04-13,319,1700 - 1800,2025-04-21 00:00:00,67,34,806,67,A273,Tom Bradley International Terminal,2064,16,1258,45
LAX,Los Angeles International Airport,588,0,331,32,0,0,0,13,36,25,5,2025-04-13,182,1800 - 1900,2025-04-21 00:00:00,38,17,331,36,A273,Tom Bradley International Terminal,976,10,645,38
LAX,Los Angeles International Airport,725,0,469,55,0,0,0,14,36,40,6,2025-04-13,200,1900 - 2000,2025-04-21 00:00:00,37,16,486,37,A273,Tom Bradley International Terminal,1289,13,803,34
LAX,Los Angeles International Airport,832,0,1045,398,301,241,12,28,42,84,11,2025-04-13,378,2000 - 2100,2025-04-21 00:00:00,94,38,1283,94,A273,Tom Bradley International Terminal,2913,20,1630,83
LAX,Los Angeles International Airport,544,0,572,90,180,289,0,30,38,47,8,2025-04-13,203,2100 - 2200,2025-04-21 00:00:00,80,47,685,80,A273,Tom Bradley International Terminal,1722,19,1037,74
LAX,Los Angeles International Airport,170,0,316,36,116,0,0,24,22,15,4,2025-04-13,76,2200 - 2300,2025-04-21 00:00:00,53,39,189,53,A273,Tom Bradley International Terminal,653,19,464,52
LAX,Los Angeles International Airport,568,0,402,7,0,0,0,13,22,24,6,2025-04-13,105,2300 - 0000,2025-04-21 00:00:00,32,15,318,32,A273,Tom Bradley International Terminal,1001,13,683,31
LAX,Los Angeles International Airport,6,0,0,0,0,0,0,2,1,2,1,2025-04-14,0,1700 - 1800,2025-04-22 00:00:00,5,0,1,0,A27F,Atlantic Aviation GAF,8,2,7,5
LAX,Los Angeles International Airport,6,0,0,0,0,0,0,1,1,1,1,2025-04-14,0,2100 - 2200,2025-04-22 00:00:00,2,0,0,0,A27F,Atlantic Aviation GAF,7,1,7,2
LAX,Los Angeles International Airport,289,0,64,0,0,0,0,10,7,10,2,2025-04-14,48,1000 - 1100,2025-04-22 00:00:00,22,13,101,22,A278,Satellite 7,363,9,262,19
LAX,Los Angeles International Airport,239,0,208,16,0,0,0,15,7,14,2,2025-04-14,99,1200 - 1300,2025-04-22 00:00:00,32,14,98,32,A278,Satellite 7,477,15,379,32
LAX,Los Angeles International Airport,250,0,40,0,0,0,0,10,7,7,2,2025-04-14,52,1300 - 1400,2025-04-22 00:00:00,19,11,49,19,A278,Satellite 7,297,10,248,19
LAX,Los Angeles International Airport,241,0,75,0,0,0,0,11,6,11,2,2025-04-14,35,1400 - 1500,2025-04-22 00:00:00,24,14,44,24,A278,Satellite 7,327,11,283,24
LAX,Los Angeles International Airport,173,0,72,0,0,0,0,10,9,7,2,2025-04-14,58,1500 - 1600,2025-04-22 00:00:00,24,11,49,22,A278,Satellite 7,252,10,203,24
LAX,Los Angeles International Airport,344,0,322,38,6,0,0,16,10,24,4,2025-04-14,144,1600 - 1700,2025-04-22 00:00:00,51,22,219,51,A278,Satellite 7,734,14,515,42
LAX,Los Angeles International Airport,265,0,288,7,0,0,0,16,10,15,4,2025-04-14,73,1700 - 1800,2025-04-22 00:00:00,35,18,118,35,A278,Satellite 7,575,15,457,33
LAX,Los Angeles International Airport,127,0,86,0,0,0,0,13,8,6,2,2025-04-14,15,1800 - 1900,2025-04-22 00:00:00,24,16,34,24,A278,Satellite 7,219,12,185,24
LAX,Los Angeles International Airport,414,0,240,17,0,0,0,13,24,22,3,2025-04-14,125,0500 - 0600,2025-04-22 00:00:00,40,20,190,40,A273,Tom Bradley International Terminal,693,11,503,26
LAX,Los Angeles International Airport,655,12,587,423,158,112,209,34,30,64,9,2025-04-14,203,0600 - 0700,2025-04-22 00:00:00,124,46,1366,124,A273,Tom Bradley International Terminal,2220,14,854,88
LAX,Los Angeles International Airport,261,38,318,177,17,194,300,51,27,47,6,2025-04-14,158,0700 - 0800,2025-04-22 00:00:00,131,76,737,131,A273,Tom Bradley International Terminal,1352,22,615,119
